232	Impossible	https://www.redriverclimbing.com/RRCGuide/?type=route&id=279	Sport	50	5.12c	0	This route is located 75 feet right of Come in Your Lycra. More than likely there will be a bail biner on one of the high bolts. Word on the street is the route is pretty impossible. 5.12c may have been a guess at the grade. FA information is unknown.	6	32	
233	Shish-kebab	https://www.redriverclimbing.com/RRCGuide/?type=route&id=280	Trad	60	5.9	2.75	This route is located just around the corner to the left of Coffee Talk. Climb the unprotected crux near the arete then continue up with natural gear. Walk off right. Since the FA, the tree that caused some danger at the bottom has rotted. May or may not still be ''X" rated due to this.	7	12	
234	Pebbly Poo	https://www.redriverclimbing.com/RRCGuide/?type=route&id=281	Mixed	60	5.9	3.37	Around the corner from Coffee Talk, in the middle of the face, locate a bolt. Climb the face to a ledge then up to the bolt. Move right and continue to the top. Walk off right.	8	12	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48a408b8d34d5
235	It Ain't Easy Bein Squeezy	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2474	Trad	60	5.6	3.75	Climb the wide crack system right of Delusions of Grandeur. Walk off to descend.	8	5	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5018309b02827,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/501830633f5a1
236	Delusions of Grandeur	https://www.redriverclimbing.com/RRCGuide/?type=route&id=282	Sport	60	5.11b	3.94	This bolted route is located 25 feet left of Pebbly Poo past a dihedral with a wide crack. Walk off right or rap from tree.	9	24	
237	Maybe, Maybe Not	https://www.redriverclimbing.com/RRCGuide/?type=route&id=283	Trad	70	5.9	2.67	Walk 25 feet left from the main arete of the wall near Captain One Eye to a flake which narrows toward the bottom. Climb the flake and face to the top.	10	12	
238	Til the Cows Come Home	https://www.redriverclimbing.com/RRCGuide/?type=route&id=284	Mixed	90	5.12a	4	This route ascends the blank face 40 feet left of Maybe, Maybe Not near a rounded corner. Make use of natural pro in horizontals and bolts. Bolted from the ground up.	11	30	
239	Grunt	https://www.redriverclimbing.com/RRCGuide/?type=route&id=285	Trad	80	5.8-	3.3	This route is located around the corner 15 feet left of Til the Cows Come Home in an obtuse dihedral. Climb the crack to a ledge then through a hole.	12	8	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5ad4a12c1cdb1
240	Tour de Hooks	https://www.redriverclimbing.com/RRCGuide/?type=route&id=286	Mixed	40	5.10d	2.75	Look for a high first bolt 10 feet left of Grunt. Climb to the bolt, continue with natural gear and another bolt. Head right after the last bolt to a ledge. Finish on Grunt or Hot Licks and Rhetoric or go left to a rappel station.	13	19	
241	Hot Licks and Rhetoric	https://www.redriverclimbing.com/RRCGuide/?type=route&id=287	Trad	95	5.8	3.67	Climb Grunt or Tour de Hooks to the ledge. Continue up an attractive orange dihedral to a ledge.	14	9	
242	Pleasant Surprise	https://www.redriverclimbing.com/RRCGuide/?type=route&id=288	Trad	50	5.11a	3	Climb a right angling fingercrack 10 feet left of Tour de Hooks through a small roof to a ledge. The pro above the roof is good even though it looks like it wouldn't be.	15	23	
243	Spinning Marty	https://www.redriverclimbing.com/RRCGuide/?type=route&id=289	Trad	60	5.9	2	This route is located 10 feet left of Pleasant Surprise. Rappel from the ledge.	16	12	
244	Ride the Coal Train	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2799	Trad	110	5.10c	0	50 feet left of Spinning Marty is an obvious offwidth splitting the face. Dive in and battle the opening crux. Set up belay below a low angle dihedral or continue up to the top if you haven't run out of gear. Top out through the exposed chimney. Enjoy the view before rapping off a large tree. A 70 meter will get you down.	16	18	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/528904b75854d
245	Into the Purple Valley	https://www.redriverclimbing.com/RRCGuide/?type=route&id=290	Trad	95	5.8	4.36	Walk 150 left of Spinning Marty around a corner and through some rhodos. Head back towards the wall and look for an obvious splitter with a small roof about twenty feet up. Scramble up the dirty start to the roof and take the handcrack to a ledge. Excellent route. Nice view from the top.	17	9	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4fc98edec7ead,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43a0fb9c054d7
246	5.11 Jimmy and Spike Go Craggin'	https://www.redriverclimbing.com/RRCGuide/?type=route&id=291	Mixed	40	5.10b	3.12	This route is located on the arete 15 feet left of Into the Purple Valley. Climb to the fixed anchors using bolts and natural protection in slots.	18	17	
247	Big Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=292	Trad	40	5.7	2.53	40 feet left of Jimmy is a short gully. Walk up the gully to a ledge and climb the low angle crack just left of a dihedral.	19	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/528833a3b928a
248	The Love Shack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=293	Sport	30	5.11c	3.7	This bolted route ascends the slab just left of Big Crack. Two of the hangers may be missing so bring some wires for the bolts. Short but very cool.	20	25	
249	Flaring Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=294	Trad	30	5.7	3.17	This route ascends the short left-facing crack just left of The Love Shack.	21	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/439a1e761db7d,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/439a1e456e486
250	Off Width Your Head	https://www.redriverclimbing.com/RRCGuide/?type=route&id=295	Trad	80	5.7	2	Locate a nice looking handrack that begins 15 feet off the ground about 50 feet left of Flaring Crack. Climb up to the crack to a ledge then continue through an offwidth.	22	6	
251	Social Butterfly	https://www.redriverclimbing.com/RRCGuide/?type=route&id=296	Trad	25	5.10b	3.17	Walk 100 feet left of Off Width Your Head until you come around a corner to a nice wide ledge under a large overhang. This route ascends the dihedral on the right to some anchors. Short but kind of cool.	23	17	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/58f357ddd97a5,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/58f3578080d21,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/socialb.jpg
252	Me-yommy	https://www.redriverclimbing.com/RRCGuide/?type=route&id=297	Bouldering	25	V3	4	Just left of Social Butterfly is a cave with a crack coming out of it. Start back in the cave from a good handjam and continue out the crack making liberal use of the left ledge for feet. Kick through at the end and whip around to some crimps on the face. Crank up to a good handjam and stand up on the ledge. For a greater challenge (and if you are bored), call out the ledge on the left and fingerlock out the crack making use of the footholds on the right. FA: Ray Ellington 2002	23	1053	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/47320550b7068
253	No Retreat	https://www.redriverclimbing.com/RRCGuide/?type=route&id=298	Trad	110	5.10b	4	Just left of Me-yommy is this crack system with a 12 foot high roof about 90 feet off the deck. Begin in the thin dihedral and belay on the ledge beneath the large roof. Tackle the roof to the top.	24	17	
254	Anklebreaker	https://www.redriverclimbing.com/RRCGuide/?type=route&id=299	Bouldering	20	V2	2	Walk about 50 feet left of No Retreat, down a gully into a hallway of sorts. This problem climbs the obvious splitter fingercrack directly in front of you to a ledge. I never did get the name of this from Scott so I think I will call it what I did in memory of his experience with it.	24	1052	
255	Burden of Dreams	https://www.redriverclimbing.com/RRCGuide/?type=route&id=300	Trad	80	5.11c	5	Keep walking to the left from Anklebreaker for about 100 feet. Keep your eye out for a huge roof crack to the right of a bolted arete. Scramble up to the ledge beneath to get to the first pitch of this beast. Climb the left or right side of the first pitch and belay from the ledge. Continue up the fist crack and take it through the roof and over the lip to the top.Bring some large gear for the middle and the end. ''This offwidth and fist crack extravaganza has been a nightmare for most climbers who attempted it"-John Bronaugh, Red River Gorge Climbs, Second Edition	25	25	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5239e48be791b,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5239e3fc1b58f,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/burden.jpg
256	Electric Cowboy	https://www.redriverclimbing.com/RRCGuide/?type=route&id=301	Sport	70	5.11b	4.55	This route begins on the face 15 feet left of the start of Burden of Dreams. Climb the face then step left out to the arete for some exposure. Finish on a large ledge. This route and Burden of Dreams are worth the hike to Purple Valley.	26	24	
257	Suckers at the Top	https://www.redriverclimbing.com/RRCGuide/?type=route&id=302	Mixed	50	5.9	3	Walk 75 feet left of Electric Cowboy along the wall staying on top of the ledge. Look for a corner with a pinnacle leaning against it. Walk through the passageway and look for this route on the right. Climb the corner to a fixed pin, left around a roof to clip the bolt, then continue right to the top.	27	12	
258	The Bushman	https://www.redriverclimbing.com/RRCGuide/?type=route&id=303	Trad	50	5.8	0	This is the wide crack 25 feet left of Suckers at the Top.	28	9	
260	Boogered	https://www.redriverclimbing.com/RRCGuide/?type=route&id=203	Trad	60	5.11+	5	This route climbs out the 10 foot roof at the right end of the wall. Scramble up to a ledge in the back of a cave and traverse out dirty ledges to access the crack. Climb the roof, pull the lip and finish in a dihedral. Downrated from 5.12a.	1	27	
261	Arms M Bargo	https://www.redriverclimbing.com/RRCGuide/?type=route&id=204	Aid	75	Unknown	0	Look for an offset roof left of Boogered. Climb to the roof then traverse until the rock becomes too chossy to climb. Aid the finish of the roof.	2	9999	
262	Pop Tart	https://www.redriverclimbing.com/RRCGuide/?type=route&id=205	Trad	75	5.7	2	This route ascends the dihedral 20 feet from the left end of the wall. Scramble to a ledge, then climb the dihedral to a roof. Move right along the ledge and finish in another dihedral.	3	6	
264	Lost in the Woods	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3232	Trad	45	5.9	3	Hike straight uphill from the pullout just over the steel bridge. On the far rightmost end of the ridge on a south-facing wall is this short but attractive right-facing corner on orange rock. Rap from a tree on the ledge and bring along some tat.	0	12	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/546693a9ea022
265	Good Intentions	https://www.redriverclimbing.com/RRCGuide/?type=route&id=93	Trad	60	5.8	0	Hike left along the buttress which faces the steel bridge to find this left facing dihedral.	1	9	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5466948ebe4ef
266	Dead On Arrival	https://www.redriverclimbing.com/RRCGuide/?type=route&id=94	Trad	110	5.9+	0	Left of Good Intentions you will find a small right-facing dihedral. Continue past this dihedral to locate another dihedral near a large rockhouse.	2	13	
267	Brain Damage	https://www.redriverclimbing.com/RRCGuide/?type=route&id=95	Trad	100	5.7	0	This route begins as a left angling ramp to the left of Dead On Arrival.	3	6	
268	Prohibition	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3233	Trad	100	5.10a	4.67	Cross the steel bridge and make a left on the gravel road towards Indian Creek. Continue around a bend in the road to the right. Park somewhere here at one of the small pulloffs before the obvious party camping/parking spot for the Dome. Hike straight up the hill to this beautiful orange southwest-facing wall (afternoon sun). You can also shwack left from the previous three routes at this crag, but it sucks big time. This route is the obvious dihedral on the right side of the orange wall. Fingers to a short squeeze to perfect hands that go on forever followed by an exciting slab finish... a small-medium cam or two protects this part but look carefully. This one is up there with Rock Wars and Jim's Dihedral as far as quality goes.	4	16	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/546690929d9a0
269	Merkin Dream	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3347	Trad	75	5.10	3	This is the steep lieback crack system on orange and tan rock about 100 feet left of Prohibition. Unfortunately, the rock is not quite as good as it appears, although most of the larger chunks were dislodged during the FA and the movement is excellent. Traverse right through a cave up top to a rappel tree, or move left and walk towards the first tree that looks big enough to be trusted as a rap anchor.	5	15	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/56bf5d0c26481,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/557a1aea88b0a
270	Genital Hairpiece	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3348	Trad	75	5.9	4	This chimney to hand crack to chimney system is 100 feet left of Merkin Dream in a left-facing corner system with a wide steep start up about 10 feet on a pillar of sorts. Thrutch through a low crux with hidden jugs, then cruise to the top on one of the more enjoyable chimneys in the region. A #5 or 6 Camalot is useful at the top but not essential.	6	12	
410	Tree In Your Face	https://www.redriverclimbing.com/RRCGuide/?type=route&id=753	Trad	165	5.5	3	Locate a handcrack in the middle of the first tower of rock. Jam the crack to a stance on a block. Climb the face on the left then head back into the crack. Continue up the crack for 30 feet then move right on the arete to a face. Pull past a mossy bulge to reach the top and rappel from a tree to descend.	1	4	
272	Missing the Obvious	https://www.redriverclimbing.com/RRCGuide/?type=route&id=196	Trad	80	5.8+	2.67	This route begins in the obvious chimney with a high roof. Climb the chimney until you can bail right. Pull the overhang, move right then climb another chimney to the top.	1	10	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5b358cb130a73
273	She Loves Me	https://www.redriverclimbing.com/RRCGuide/?type=route&id=197	Trad	80	5.7	3.25	This route ascends the left-facing dihedral left of Missing the Obvious.	2	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5b358dd134818
274	Prozac Nation	https://www.redriverclimbing.com/RRCGuide/?type=route&id=198	Trad	80	5.10d	1	50 feet left of She Loves Me is a seam. Climb the flared crack and thin flake until it ends. Finish on the face.	3	19	
275	Lust At First Sight	https://www.redriverclimbing.com/RRCGuide/?type=route&id=199	Trad	75	5.9+	4	This route ascends the hand and fist crack 25 feet left of the wall behind a tree. Finish on horizontals.	4	13	
276	One Fisted Discount	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2577	Trad	35	5.4	0	Walk left around the corner from Lust at First Sight. Climb this fun dihedral to a committing move and nice top out to a ledge where you'll enjoy a nice view of Minas Tirith. Rap from tree to descend.	5	3	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/514b71a20ca95
497	Frenchburg Overhangs	https://www.redriverclimbing.com/RRCGuide/?type=route&id=356	Trad	130	5.8	4.04	From the main corner of the wall, hike left past some small corners to a hancrack with a roof about 15 feet up. Climb the crack to an alcove, pull the overhang and follow the handcrack to a ledge and belay or continue to the top via an offwidth of sorts. Walk right along the ledge to rappel with one rope.	1	9	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/frenchburg.jpg
498	Tom's Route	https://www.redriverclimbing.com/RRCGuide/?type=route&id=357	Trad	25	5.3	4.33	Walk right around the corner from Frenchburg Overhangs to a pair of cracks. This route ascends the crack on the left.	2	2	
499	Joe's Route	https://www.redriverclimbing.com/RRCGuide/?type=route&id=358	Trad	90	5.3	1	This route climbs the crack about 30 feet right of Tom's Route.	3	2	
500	What's Left of the Beeneling	https://www.redriverclimbing.com/RRCGuide/?type=route&id=359	Trad	80	5.10c	5	Walk around the corner to the right about 200 feet from Frenchburg Overhangs to a pair of unique looking cracks. This route ascends the crack to the left of the acute dihedral. Begin in an offwidth, climb to a chimney, take the chimney to some fists and end with hands. Master it all. Rap from the top of Frenchburg Overhangs with two ropes.	4	18	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/506191b911790,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/506190f116201,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48d70032ccdc7
501	The Beeneling	https://www.redriverclimbing.com/RRCGuide/?type=route&id=360	Trad	80	5.9+	4.55	This route ascends the acute dihedral to the right of What's Left of the Beeneling. Climb the left side of a boulder to access the ledge on which the route begins. Fingerlock and stem the dihedral until it thins. Then either smudge to the top or step right to the arete to find a hidden hold. Rap from the top of Frenchburg Overhangs with two ropes.	5	13	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50619312dc9c4,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5061925a3f20b,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/48d7005e37066
502	Treason at the Watchtower	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2172	Trad	155	5.9	2.67	This route is located on a bluff near Dunkan Rock. Located across the street from Fortress and Phantasia is this open corner of towering rock. From the road you should be able to identify a large pine tree on the left hand side of the cliff that is about 30 feet from the top. This is the belay station for the final pitch of this route.To reach, follow directions for Dunkan Rock, but direct yourself one bluff south of Dunkan. Upon arriving at the bluff, walk around the left side until you spot a pair of cracks about 50 feet up. This is the start of the second pitch. Keep walking around left (north) side of bluff another 50 feet until you can scramble up a ramp that leads to your right. This begins the first pitch, which consists of a thin chimney to a large ledge (25 feet, 5.6). Pitch two starts in the left crack of the pair you can see from the ground and goes over a bulge, up a hand crack to a no hands rest in an alcove. Place pro in the top of the alcove, down climb a bit and traverse ten feet right to the adjacent crack the bottom of which has a tree. Build a hanging belay ten-twenty feet up the adjacent crack to protect you second from a potential pendulum (50 feet, 5.Cool. Pitch three, pull a short roof off bomber hand jams, trudge some sludge up and right to an easy, but wildly exposed, mantle. Set up a belay off the big pine tree (50 feet, 5.Cool. Pitch four, a slab face with three pieces of pro (and no more), top out the route to one of the very best views in the Gorge (30 feet, 5.9). Walk off or perform three raps to reach the start and keep your rope. The GPS coordinates for the top of the route is N37'50.597'' W083'38.470"	6	12	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5930d3002a425,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/591b4b1a867fc,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/591b35b9af1dc
504	Party Time	https://www.redriverclimbing.com/RRCGuide/?type=route&id=324	Trad	140	5.7	4.5	As the approach trail nears the wall, look for a trail that branches off to the right. Take this trail up to the wall and look for the first dihedral, about 60 feet right of a main arete. Follow the crack to bolted anchor on the first ledge and belay. Continue up the crack to a larger ledge which ends a few feet from the top and belay.	1	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51ba663f989c2,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51ba661a85c95,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49f3c868efd56,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4475f13485aaf,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4475f0e4d2172,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/partytime.jpg
505	Lost in Space	https://www.redriverclimbing.com/RRCGuide/?type=route&id=325	Trad	150	5.10b	3.58	This route ascends the dihedral 75 feet right of Party Time. Climb the dihedral to a ledge and belay. Continue over a roof and to the top.	2	17	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/LostInSpace.jpg
506	Brian's Farewell	https://www.redriverclimbing.com/RRCGuide/?type=route&id=326	Trad	35	5.9	3	Staying on the main approach trail (not branching off right to Party Time), walk below the main buttress, behind some boulders and cross a tiny stream. Follow the trail back toward the wall and walk right looking for a fingercrack just to the right of The Rampart. Climb the fingercrack to a roof, move right around the roof then continue up the crack. Traverse left at a horizontal to the ledge where The Rampart starts.	3	12	
507	The Rampart	https://www.redriverclimbing.com/RRCGuide/?type=route&id=327	Trad	130	5.8	0	This route begins on a large block around the left corner of the main buttress near the end of the approach trail. Traverse right to the base of a crack system and climb the crack to a ledge. Move left to another crack and follow it to the end. Finish on face to the top of the buttress.	4	9	
508	Route 49	https://www.redriverclimbing.com/RRCGuide/?type=route&id=328	Trad	60	5.8	5	This route ascends the large flake 30 feet left of the southwest corner of the main buttress.	5	9	
509	Horny Bitch	https://www.redriverclimbing.com/RRCGuide/?type=route&id=329	Trad	140	5.8-	3.32	This route climbs the obvious dihedral about 50 feet left of the large buttress. Begin by bouldering up to a ledge where the route starts. Climb through interesting moves followed by good stances. You will reach a large ledge about 30 feet from the top with a wide crack on both sides. Climb the left side of the wide crack to a small ledge then continue to the top. Belay from a tree. To descend from the top of the cliff, walk right and rap from a tree to a ledge about 10 feet down to access the anchors on Party Time.	6	8	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/HornyBitch.jpg
510	Route 52	https://www.redriverclimbing.com/RRCGuide/?type=route&id=330	Trad	60	5.9	4	This route ascends a right facing crack around the corner about 60 feet left of Horny Bitch.	7	12	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568b191f10e84
511	Cussin' Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=331	Trad	65	5.7	2.67	This route ascends a wide, flaring, left-facing crack 20 feet left of Route 52. From the ledge, traverse left to the anchors on American Crack to descend. ''Blasphemous explitives abound whilst endeavoring to extirpate oneself from this inexorable condundrum"-John Bronaugh, Red River Gorge Climbs, Second Edition	8	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568b194b8de72
512	Bombs Bursting	https://www.redriverclimbing.com/RRCGuide/?type=route&id=332	Trad	60	5.8	3.28	Look for a dihedral around the corner and left of Cussin Crack. Jam the crack to a short roof, move right or left at the roof and take the dihedral to a ledge. Climb crumbly face for a few feet to the main ledge.	9	9	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568b19a74e662,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b89d7d9f1ca
513	The Battlement	https://www.redriverclimbing.com/RRCGuide/?type=route&id=333	Trad	50	5.10c	4.2	This route ascends the obvious roof on the upper ledge above Bombs Bursting. Climb just about any route on the main wall of Fortress to access it. Start in the thin crack, climb it to a ''throne" of sorts, plug in some gear and tackle the roof to the top.	10	18	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5740fe5388cfd
514	Route 48	https://www.redriverclimbing.com/RRCGuide/?type=route&id=334	Trad	60	5.5	2.72	This route climbs the right facing dihedral 30 feet left of Bombs Bursting.	11	4	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4475f1cb05979
515	Pigs In Space	https://www.redriverclimbing.com/RRCGuide/?type=route&id=780	Toprope	0	5.10a	3	This is the dirty face about 25 feet left of Route 48 and 10 ft. right of American Crack. Climb a short, dirty flake to a ledge. Climb right to thin edges and wallow to the top. This route has supposedly been led.	12	16	
516	American Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=335	Trad	60	5.4	2.99	More than likely, the approach trail will dump you out just to the left of this route.Look for a left-facing dihedral with a bulge at the top that starts on a ledge about 30 feet left of Route 48. Climb the wide crack to gain the ledge then continue up the crack to the top. Watch the loose block at the top.	13	3	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/548f75763740b,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/547e347dd11a2,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b95b11b0336
517	American Wall	https://www.redriverclimbing.com/RRCGuide/?type=route&id=336	Trad	70	5.3	3.12	This route ascends the plated face just left of American Crack. Start by climbing the wide start of American Crack then traverse left to a large horn. Continue up the face to a ledge and finish on a slab to the top. ''R" rated5.11 Variation: Begin by climbing the face 10 feet left of the start of American Crack.	14	2	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b95fb87cef0,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b9542844c77
518	Hollywood Boulevard	https://www.redriverclimbing.com/RRCGuide/?type=route&id=337	Trad	90	5.11a	4	This route is located on the upper ledge above American Wall. Look for a right-facing dihedral that runs into a huge roof. Climb the dihedral to the roof then undercling and crimp your way out to a belay on a ledge. The second pitch climbs out the overhang from the belay through some chossy rock to gigantic jugs and heel-hooks. Take this to the top.	15	23	
519	Thunder Chicken	https://www.redriverclimbing.com/RRCGuide/?type=route&id=347	Trad	50	5.11a	4.25	This route ascends the handcrack through a roof situated on the upper ledge about 30 feet right of Where Lizards Dare and to the left of Hollywood Boulevard.	16	23	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/53655e78da7d2,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/chicken2.jpg
520	Calypso I	https://www.redriverclimbing.com/RRCGuide/?type=route&id=338	Trad	60	5.7	3.24	Walk left from American Wall to the left side of the rockhouse. Scramble up to a ledge 10 feet up and head towards a flake. Take the flake to the ledge.	17	6	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/572fc682070d0,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568b1a1147d9c,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/45929bc0bde09
521	Blue Runner	https://www.redriverclimbing.com/RRCGuide/?type=route&id=339	Trad	60	5.9-	4	This route ascends the left-facing dihedral about 20 feet left of Calypso I in front of a large boulder. Climb up to the overhang about 20 feet up and move left and up to gain the dihedral.Bring some large gear for the chimney above the thin section.	18	11	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/521abb7be158f
522	The Wasp	https://www.redriverclimbing.com/RRCGuide/?type=route&id=340	Trad	60	5.10a	2.5	Walk 70 feet left of Blue Runner around a corner to where the trail squeezes around a huge flat topped boulder. Near the boulder you will see a dark face with a short fingercrack halfway up. Climb up to the fingercrack and continue to the top.	19	16	
523	Calypso II	https://www.redriverclimbing.com/RRCGuide/?type=route&id=341	Trad	60	5.6	3.12	This route ascends the right-facing dihedral directly across from the boulder mentioned in the description of The Wasp.	20	5	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/55651238e43fe,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/535452d3672e6,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/535452ca56d2b,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49f3c9ec56872
524	Lost 'n Lichen It	https://www.redriverclimbing.com/RRCGuide/?type=route&id=342	Trad	60	5.10d	3	Walk left a bit from Calypso II to an obvious arete before a dihedral. Climb the arete using natural protection.	21	19	
525	Calypso III	https://www.redriverclimbing.com/RRCGuide/?type=route&id=343	Trad	60	5.2	3.29	This route ascends the wide dihedral to the left of the arete which Lost n Lichen It is located on. Bring large gear for the top.	22	1	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/580f3dcf5400a,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/547e3236b8341,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51f66caca125f,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/CalypsoIII.jpg
526	Where Lizards Dare	https://www.redriverclimbing.com/RRCGuide/?type=route&id=344	Trad	40	5.9+	4.6	This route ascends the obvious orange dihedral which starts on the upper ledge directly above Calypso III. Second pitch goes at A2. FA: Greg Smith, 1984	23	13	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/547c0a0b6674c,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/lizards.jpg
527	Serpent	https://www.redriverclimbing.com/RRCGuide/?type=route&id=345	Trad	60	5.10b	2.64	This route ascends the face directly left of Calypso III making use of tricam placements.	24	17	
528	Snake	https://www.redriverclimbing.com/RRCGuide/?type=route&id=346	Trad	60	5.8	4.06	To the left of Serpent there is a handcrack with a small tree about 5 feet up. Climb the handcrack through a right leaning slot to the top.	25	9	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59e41494624ba,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/59e41344b607c,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/547e31d9c6eb4,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/521abc1cd15b0,http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/snake.jpg
529	Scratch Your Face	https://www.redriverclimbing.com/RRCGuide/?type=route&id=348	Trad	40	5.9+	2.33	This route climbs through the roof on the upper ledge to the left of Where Lizards Dare.	26	13	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51dfedcb45324
530	Bonzo's Revenge	https://www.redriverclimbing.com/RRCGuide/?type=route&id=349	Trad	70	5.4	1.75	This route ascends the overhanging dihedral left of Snake to a ledge.	27	3	
531	Fortress Grunges	https://www.redriverclimbing.com/RRCGuide/?type=route&id=350	Trad	70	5.4	2.73	This route ascends a wide crack just left of Bonzo's Revenge that forks near the top.	28	3	
532	Oozing Couth	https://www.redriverclimbing.com/RRCGuide/?type=route&id=351	Trad	30	5.5	2.63	This is the dihedral on the upper ledge above Fotress Grunges.	29	4	
533	The Turret	https://www.redriverclimbing.com/RRCGuide/?type=route&id=352	Trad	50	5.5	2.88	Walk to the far left end of the wall to the large pinnacle. Climb up to a saddle between the main wall and the pinnacle near a tree. Continue up the face to the top of the pinnacle.	30	4	http://redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b9553b759c7
